,transaction_id,transaction_date,cardholder_name,card_number,card_type,merchant_name,merchant_category,merchant_state,merchant_city,transaction_status,transaction_amount,merchant_category_code,fraud_flag
4433,1YEY11-BAU8-EW5CNS,2020-06-15 13:10:00,Jacqueline Davidson,375332392597690,amex,Subway,Fast Food,Nevada,Henderson,Successful,24.53201289293289,MCC 5814,1
4434,LIM3R6-DMJ1-ZVFPM1,2021-10-02 19:30:00,Michael Williams,346026137322754,amex,Domino's Pizza,Fast Food,Utah,Salt Lake City,Declined,2.901630825985882,MCC 5814,1
4435,3THLPH-11SW-12JUZD,2019-08-27 23:32:00,Lisa Rodriguez,340847874174850,amex,Domino's Pizza,Fast Food,Mississippi,Gulfport,Pending,14.042437376734142,MCC 5814,0
4436,CMIQ4O-YZMG-WWZ2R0,2022-09-27 20:54:00,Christopher Crawford,345981084967533,amex,Five Guys,Fast Food,Massachusetts,Worcester,Successful,1.9152969012362224,MCC 5814,0
4437,ZB5L3L-MZ1O-EJAVXC,2021-04-14 23:48:00,Catherine Benjamin,341100363458130,amex,McDonald's,Fast Food,Arizona,Phoenix,Declined,0.6677902286331012,MCC 5814,1
4439,NFB5FX-MZUK-UE4TMB,2018-05-01 12:41:00,Derek Serrano,342621416627776,amex,McDonald's,Fast Food,Washington,Seattle,Successful,9.69031371278204,MCC 5814,0
4440,NJMSB1-ZR21-8135RD,2021-10-08 20:25:00,Elizabeth Diaz,342759856892243,amex,McDonald's,Fast Food,Connecticut,New Haven,Successful,28.79792791632717,MCC 5814,0
4441,I2E63W-7J4U-N4ZPTJ,2021-06-17 16:21:00,Jennifer Johnson,343422798648921,amex,Domino's Pizza,Fast Food,Hawaii,Honolulu,Declined,12.62945159782718,MCC 5814,0
4442,JV2GMY-74CT-BEXREV,2020-09-18 19:53:00,Megan Herman,345997758565031,amex,McDonald's,Fast Food,Alaska,Anchorage,Successful,0.7664182118082309,MCC 5814,0
4443,5YUZDB-UJ2K-GHVIPR,2020-09-17 13:29:00,Jonathan Barnes,373756102408727,amex,Chipotle,Fast Food,Wyoming,Cheyenne,Pending,0.8574365729999098,MCC 5814,0
4444,NCIQE2-B5JY-TXJ5PQ,2019-07-05 06:11:00,Robert Morris,345947175789276,amex,Domino's Pizza,Fast Food,North Carolina,Charlotte,Successful,15.313520197059445,MCC 5814,0
4445,4SV5TJ-3DPK-C996UW,2023-08-19 22:30:00,Ronald Patterson,376997827864110,amex,McDonald's,Fast Food,Wisconsin,Madison,Pending,38.48696920372991,MCC 5814,0
4446,J1E80E-VG0Y-0LUVCU,2018-10-28 06:20:00,Jordan Andrews,379403176714870,amex,Five Guys,Fast Food,Montana,Billings,Declined,8.826861812517489,MCC 5814,0
4447,Q9NKAK-BYGY-4O6Y3L,2019-05-17 07:13:00,Julia Santiago,376989341150985,amex,McDonald's,Fast Food,Minnesota,Minneapolis,Declined,17.746427751029938,MCC 5814,0
4448,96UGER-NHQY-1V4830,2020-04-26 11:38:00,Heather Figueroa,376368868519775,amex,Five Guys,Fast Food,Virginia,Virginia Beach,Successful,15.375221097558557,MCC 5814,0
4449,DDHQPR-3OO9-WSM0QH,2023-08-20 05:13:00,Jennifer Oliver,346447507270888,amex,Domino's Pizza,Fast Food,New Hampshire,Nashua,Pending,3.441832861995287,MCC 5814,0
4450,80TAQR-3CTO-H827IH,2021-07-31 22:00:00,Marcus Miller PhD,375494451260378,amex,McDonald's,Fast Food,Mississippi,Gulfport,Pending,26.203870514065603,MCC 5814,0
4451,XI688H-JBBI-KY71LB,2022-04-30 08:09:00,Andrea Rodriguez,343779060490054,amex,Subway,Fast Food,North Carolina,Raleigh,Declined,25.04903869338004,MCC 5814,0
4452,W1MEU6-4YOL-IQMYPQ,2022-01-13 07:56:00,Jason Mcclain,340363811499269,amex,McDonald's,Fast Food,Texas,San Antonio,Declined,34.101053369511845,MCC 5814,0
4453,07DTTU-9VJF-RJ5RY0,2018-03-02 23:44:00,Jennifer Gray,374246675076506,amex,Chipotle,Fast Food,Washington,Spokane,Successful,9.791278658052942,MCC 5814,1
4454,K39TM2-V7UB-M0T2YR,2019-12-11 19:13:00,Dylan Meyer,348206152369785,amex,Domino's Pizza,Fast Food,North Carolina,Raleigh,Declined,8.50691898172881,MCC 5814,0
4455,FHRWC2-952B-0XQWRB,2022-02-09 09:14:00,Steven Huffman,373871861412891,amex,Five Guys,Fast Food,Florida,Miami,Pending,5.721146201193006,MCC 5814,0
4456,K31F2Z-JKEW-QA5UXX,2023-07-15 09:27:00,David Maldonado,349491415610774,amex,Five Guys,Fast Food,Colorado,Colorado Springs,Pending,8.979137819680453,MCC 5814,0
4457,LE4NN9-75FY-PKCLK5,2023-06-21 12:44:00,Julie Johnson,340922410029916,amex,Chipotle,Fast Food,New Mexico,Albuquerque,Successful,5.768393006682534,MCC 5814,0
4458,SAM31H-O8IA-MFN9FD,2019-07-17 16:35:00,James Mullen,342663396711709,amex,Subway,Fast Food,North Carolina,Charlotte,Successful,35.71200324409964,MCC 5814,0
4459,FZPZ9M-6H70-L9DJ4N,2018-07-11 11:19:00,Christopher Spence,377416714280818,amex,Domino's Pizza,Fast Food,New Mexico,Albuquerque,Pending,6.791385638322611,MCC 5814,0
4460,LVJ1IM-K0HQ-8DFL73,2019-09-15 21:03:00,Alex Rogers,376112010598802,amex,Subway,Fast Food,Kansas,Overland Park,Pending,14.586872520510056,MCC 5814,0
4461,F5YBI9-955R-8ICSX6,2023-07-02 08:22:00,Karen Carroll,345405461027299,amex,Chipotle,Fast Food,Washington,Spokane,Pending,37.46534463404953,MCC 5814,0
4462,DZDWP5-JINV-P31RAX,2022-11-01 08:36:00,Brian Fox,344476536535971,amex,Domino's Pizza,Fast Food,Washington,Seattle,Declined,25.009132995263823,MCC 5814,0
4463,BMKY9C-9ADM-IKHT00,2021-08-01 08:53:00,Paul Moreno,375411439590064,amex,Five Guys,Fast Food,Pennsylvania,Philadelphia,Declined,34.67662998785976,MCC 5814,0
4464,EVRA4K-H1O8-WGDBQW,2019-03-22 07:39:00,David Miller,343398619502168,amex,Domino's Pizza,Fast Food,New Jersey,Newark,Pending,12.073618707021147,MCC 5814,0
4465,0318XG-XHW5-0B94AC,2018-10-18 07:36:00,Dalton Fox,372354882158877,amex,Chipotle,Fast Food,Oklahoma,Tulsa,Declined,1.053369612410039,MCC 5814,0
4466,Y8YG72-F3BO-7WFGBZ,2019-02-09 22:32:00,Dana Harvey,375085621042355,amex,Chipotle,Fast Food,Tennessee,Nashville,Pending,39.20300559677581,MCC 5814,0
4467,AWFWUQ-TQBP-7LITHU,2020-01-06 15:45:00,Logan Johnson,341179546328758,amex,Chipotle,Fast Food,Mississippi,Gulfport,Declined,7.661687912284615,MCC 5814,0
4468,339MHK-0VPW-SIVJ6G,2019-07-16 20:59:00,Candace Smith,377810678760213,amex,Domino's Pizza,Fast Food,Iowa,Cedar Rapids,Declined,10.130281002281984,MCC 5814,1
4469,HE3N0P-JLDE-9WCTQE,2019-01-13 08:48:00,Colleen Ball,373857015084744,amex,Domino's Pizza,Fast Food,Illinois,Chicago,Pending,7.766051253506125,MCC 5814,1
4470,S142J6-K750-CJHO65,2020-10-04 22:55:00,Laura Allen,374929241640398,amex,Domino's Pizza,Fast Food,Arizona,Tucson,Successful,38.60272714985081,MCC 5814,0
4471,V067ME-PUV6-SNY2A6,2021-10-20 13:01:00,Janet Perez,348341362678640,amex,Subway,Fast Food,Delaware,Wilmington,Pending,1.2418889388621466,MCC 5814,1
4472,ETM17R-5FDU-5BF6VZ,2021-09-11 14:13:00,Lacey Powell,374725674328216,amex,Five Guys,Fast Food,New Mexico,Rio Rancho,Declined,9.998547878249726,MCC 5814,0
4473,FNS81W-0W1J-CO56GV,2020-07-07 16:42:00,Susan Ferguson,378901421431522,amex,Chipotle,Fast Food,South Dakota,Sioux Falls,Declined,15.884137340758429,MCC 5814,0
4475,T3RAHF-Z3XB-3GL4XN,2020-12-08 23:21:00,Martha Brown,378358240871026,amex,Domino's Pizza,Fast Food,Indiana,Fort Wayne,Pending,11.786486867254126,MCC 5814,1
4476,0CVPNH-RY99-VHUBD7,2018-12-05 21:45:00,Daniel Kelly,342220136678258,amex,McDonald's,Fast Food,Louisiana,New Orleans,Pending,11.508316725088449,MCC 5814,1
4477,SC26RX-WK5J-NE0PCC,2020-02-07 23:35:00,Kelly Curtis,341651497996841,amex,Five Guys,Fast Food,Arizona,Tucson,Declined,16.36130579499674,MCC 5814,0
4478,LFAXSU-GZ8R-UUOT7V,2022-07-06 17:29:00,Susan Blevins,370672638311520,amex,Chipotle,Fast Food,Mississippi,Jackson,Declined,5.137520886807722,MCC 5814,0
4479,TWKUUK-N1QZ-1O971Z,2021-12-28 23:58:00,Miss Kathryn Larson,379687219856942,amex,McDonald's,Fast Food,South Dakota,Rapid City,Pending,3.1186735383387765,MCC 5814,0
4480,LH23GR-XI6Y-CMMZ6K,2018-12-03 21:10:00,Stephanie Gay,371092560358358,amex,McDonald's,Fast Food,South Dakota,Rapid City,Declined,3.24580073374374,MCC 5814,0
4481,UFBFCM-NUTJ-3AW03O,2022-02-11 20:51:00,Judy Glover,377980389844299,amex,Five Guys,Fast Food,New Jersey,Jersey City,Pending,3.060147763811244,MCC 5814,0
4482,7HYJHI-203U-6IZGOJ,2018-09-12 23:28:00,Troy Anthony,342534148522621,amex,Five Guys,Fast Food,Louisiana,New Orleans,Declined,1.6440452464412068,MCC 5814,0
4483,RQBU35-TVGC-ZLWQ3X,2018-09-06 10:15:00,Kenneth Odonnell,377792454455897,amex,McDonald's,Fast Food,Illinois,Chicago,Pending,49.42698084789562,MCC 5814,1
4484,3QYGMA-V3MQ-F1Q9K7,2018-12-02 06:37:00,Vickie Kerr,348294641621032,amex,McDonald's,Fast Food,Rhode Island,Warwick,Declined,0.3981005768936339,MCC 5814,0
4486,08VQ9I-3J8J-QSTTJH,2018-10-05 20:09:00,Joshua Davis,343264476757438,amex,McDonald's,Fast Food,Minnesota,Saint Paul,Successful,4.008341410011809,MCC 5814,1
4487,2C29EW-83OM-DCBRKQ,2022-07-12 20:17:00,Shawn Aguilar,377932157105312,amex,McDonald's,Fast Food,New York,New York,Declined,42.051199585286206,MCC 5814,0
4488,Q4NOPY-334D-SIQWVJ,2018-01-16 17:39:00,Andrew Steele,376638968824972,amex,Chipotle,Fast Food,North Dakota,Fargo,Pending,0.6440083515956401,MCC 5814,0
4489,RPPAFN-218P-QBKOL4,2023-06-02 15:14:00,Daniel Miller,372927207972609,amex,McDonald's,Fast Food,Missouri,Kansas City,Successful,6.596352118658023,MCC 5814,0
4490,ER5BCH-OBIY-67NQUU,2022-06-24 14:35:00,Vanessa Bennett,371654907800861,amex,McDonald's,Fast Food,West Virginia,Huntington,Declined,15.14856611424289,MCC 5814,0
4491,0JK3AB-T6S9-61A39F,2021-09-01 20:27:00,David Dalton,376356503483598,amex,Subway,Fast Food,Kansas,Wichita,Pending,7.976780452338711,MCC 5814,0
4492,GEHKKE-R1MY-ARRBKX,2020-08-13 19:40:00,Henry Andrews,376800910733103,amex,Subway,Fast Food,Ohio,Cleveland,Declined,43.39267994558641,MCC 5814,0
4493,LAB7K5-N37D-T93QQU,2020-03-20 05:53:00,Kimberly Yang,341536403285571,amex,Five Guys,Fast Food,Oregon,Portland,Declined,43.84367876550243,MCC 5814,1
4494,ROVGZR-Z6F0-PGZ2HR,2020-12-11 23:44:00,Theresa Rogers,348107864832997,amex,Domino's Pizza,Fast Food,Idaho,Nampa,Declined,0.9821459988641628,MCC 5814,0
4495,BYBVYR-IMMG-BMFSN2,2022-01-01 21:12:00,Marcia Clark,340821886218369,amex,McDonald's,Fast Food,Michigan,Detroit,Successful,20.31287129082936,MCC 5814,1
4496,ICJV47-SZSG-U8W09N,2021-01-08 21:47:00,Michelle Evans,375410625103054,amex,Domino's Pizza,Fast Food,Oregon,Portland,Declined,7.636306525351568,MCC 5814,0
4497,Y369KZ-OOU7-NMT1TL,2021-07-08 07:41:00,Joshua Watson,374518513439439,amex,Chipotle,Fast Food,Minnesota,Saint Paul,Declined,7.062397843166487,MCC 5814,0
4498,XQCXIG-TDMA-FNYRJV,2020-03-07 20:14:00,Christina Garza,344900958154011,amex,Domino's Pizza,Fast Food,Kansas,Wichita,Declined,24.19623403876076,MCC 5814,0
4499,ITK3B3-RO3G-OBYO9Q,2019-01-09 15:53:00,Nicholas Holt,349826128319660,amex,Subway,Fast Food,New Jersey,Newark,Successful,8.362629076776606,MCC 5814,1
4500,XENUST-0Z5S-859R67,2022-05-22 16:22:00,Christine White,370087153424261,amex,Chipotle,Fast Food,Arizona,Phoenix,Pending,10.345183625241129,MCC 5814,0
4501,G3HQSD-WH59-2I67FT,2021-07-19 22:31:00,Monique Pugh,379959330857541,amex,Chipotle,Fast Food,Idaho,Boise City,Pending,9.593699887095074,MCC 5814,0
4502,6AM1JV-PSCI-Y86C20,2020-04-02 20:13:00,Abigail Johnson,347873699405876,amex,McDonald's,Fast Food,Kansas,Overland Park,Declined,5.583746316637097,MCC 5814,0
4503,QZHQ0X-RU6X-BMN5OH,2022-12-26 22:07:00,Alfred Diaz,345071566483744,amex,Five Guys,Fast Food,California,San Diego,Declined,9.072,MCC 5814,1
4504,OMCN7A-UZOY-VE9UHG,2019-04-07 22:53:00,Emily Walters,374932353319389,amex,Subway,Fast Food,Oklahoma,Tulsa,Successful,31.95742826404216,MCC 5814,0
4505,6WX2ZZ-M994-7Z6YT6,2019-10-26 17:06:00,Gary Anderson,345847079510630,amex,Subway,Fast Food,Wyoming,Cheyenne,Successful,1.914113944223308,MCC 5814,0
4506,XJPXA8-EEUY-0X3WTX,2023-07-06 05:42:00,Kendra Estes,347636029481713,amex,Five Guys,Fast Food,Texas,Houston,Declined,27.86555779206136,MCC 5814,0
4507,5VG1T7-98R4-REWO34,2019-03-06 09:48:00,Jennifer Jenkins,372971311550745,amex,Five Guys,Fast Food,Illinois,Aurora,Pending,23.010757986496163,MCC 5814,0
4508,IUJJ3U-0C48-YO2FLA,2019-06-30 05:21:00,Kristin Murphy,376639652933996,amex,Five Guys,Fast Food,Ohio,Cleveland,Declined,9.205074182331776,MCC 5814,0
4509,AKPVZ8-WC47-ED6GP0,2023-08-05 06:38:00,Jonathan Hamilton,343029911825276,amex,Chipotle,Fast Food,Florida,Miami,Declined,87.09970588669333,MCC 5814,1
4510,UGTA3X-SEB0-IPAJEZ,2021-06-29 10:37:00,Adrian Bennett,375031350624799,amex,McDonald's,Fast Food,Idaho,Boise City,Declined,3.291411223569098,MCC 5814,0
4511,ABYDD5-UUMS-A5FTGR,2022-05-02 06:18:00,Anita Myers,348923393747336,amex,Five Guys,Fast Food,Delaware,Wilmington,Successful,7.493642474777403,MCC 5814,1
4512,T19AAE-BYLG-TU14P5,2021-01-07 10:06:00,Timothy Armstrong,343216652444777,amex,Chipotle,Fast Food,Arizona,Phoenix,Successful,8.900159769393388,MCC 5814,1
4513,1DLQHK-AIJQ-QIAJFL,2020-02-20 23:17:00,Madison Villegas,343813060275148,amex,Five Guys,Fast Food,Alaska,Anchorage,Successful,1.917714074248752,MCC 5814,0
4515,VU5X47-K679-HRPIUA,2023-06-29 21:43:00,Shari Hernandez,342187239923214,amex,McDonald's,Fast Food,Texas,Houston,Declined,8.458585305063274,MCC 5814,1
4516,PR3LMC-YPCY-SR339N,2018-08-23 21:56:00,Joseph Keller,344580518826892,amex,McDonald's,Fast Food,West Virginia,Huntington,Successful,0.8991951213809647,MCC 5814,0
4517,LH5AZ0-QREU-5NPVRW,2022-04-07 08:08:00,Cheryl Wright,379082126213991,amex,Subway,Fast Food,New Hampshire,Manchester,Successful,10.900516335766325,MCC 5814,0
4518,29SEHS-EFKQ-7PZMOO,2023-04-30 20:36:00,Lisa Rivera,344157801021224,amex,Chipotle,Fast Food,Indiana,Fort Wayne,Successful,30.63428406416499,MCC 5814,0
4519,OLPKYT-JH6C-THUODQ,2022-10-17 15:33:00,John Fry,370656884956450,amex,McDonald's,Fast Food,South Dakota,Rapid City,Declined,3.3742803461210964,MCC 5814,0
4520,Z190OM-GDLV-V54ARD,2023-07-19 15:26:00,Luis Ramirez,341874066317641,amex,McDonald's,Fast Food,Montana,Missoula,Successful,6.667234040520574,MCC 5814,0
4521,DJ5ID5-GCK4-9W5BH2,2023-08-31 13:25:00,Christopher Morales,373773504593469,amex,Five Guys,Fast Food,Georgia,Augusta,Successful,7.324965252384366,MCC 5814,0
4522,UEJYUQ-7HZE-WD80HT,2023-01-05 19:20:00,Courtney Walker,370876892463253,amex,Chipotle,Fast Food,Georgia,Augusta,Successful,29.827689388018097,MCC 5814,1
4523,6G6NY0-BHP5-QLM5XT,2021-09-01 22:39:00,Edward Williams,346259869473756,amex,Domino's Pizza,Fast Food,Utah,West Valley City,Successful,4.79018787570553,MCC 5814,0
4524,ESSKO4-QRP8-W9WJI6,2022-09-21 14:53:00,Patrick Ashley,372855841802082,amex,Subway,Fast Food,South Carolina,North Charleston,Successful,39.85015959793679,MCC 5814,0
4525,AFA0HR-R4FF-C00N0O,2018-03-13 18:24:00,Sara Castro,348480423646624,amex,Domino's Pizza,Fast Food,Texas,Houston,Declined,43.60304004969728,MCC 5814,0
4526,02IR0D-3LB3-YQXOP9,2023-01-18 16:25:00,David Williams,342617553580406,amex,Domino's Pizza,Fast Food,South Carolina,North Charleston,Successful,22.127114739912656,MCC 5814,0
4527,P98CYP-JCXN-GXHYF1,2019-01-10 08:47:00,Andrew Mooney,378385362398462,amex,McDonald's,Fast Food,Illinois,Aurora,Declined,32.908884865888005,MCC 5814,1
4528,1AJVD1-7LC8-A0LCTH,2022-05-29 22:45:00,Isabella Morales,340978003372204,amex,McDonald's,Fast Food,North Dakota,Fargo,Pending,17.590594540791713,MCC 5814,0
4529,ATOGPX-A51J-KLH2ET,2021-07-22 10:21:00,Jennifer Ross,376873063127308,amex,McDonald's,Fast Food,Illinois,Aurora,Successful,0.7320158142315515,MCC 5814,0
4530,TI93OJ-3MCR-T2346U,2019-07-07 17:30:00,Kathleen Lara,376460431837162,amex,Domino's Pizza,Fast Food,Louisiana,New Orleans,Pending,2.7766097495451496,MCC 5814,0
4531,43DSW3-IVFH-DXA5O6,2022-05-12 21:58:00,Joseph Diaz,345897599990457,amex,Five Guys,Fast Food,Iowa,Cedar Rapids,Successful,12.777968082423865,MCC 5814,0
4532,1N5HUO-URU2-6MSUDT,2022-09-06 10:17:00,Hayden Green,375563442035980,amex,McDonald's,Fast Food,Oregon,Salem,Pending,23.150742653449257,MCC 5814,0
4533,E593JG-R7EH-P93HYN,2021-11-04 07:26:00,Amanda Maldonado,346064788261799,amex,Chipotle,Fast Food,Oklahoma,Oklahoma City,Successful,2.4377982458632323,MCC 5814,0
4534,B86CHE-EJ4F-L0JCJY,2021-11-11 11:42:00,Jillian Chavez,347271234368701,amex,Subway,Fast Food,Hawaii,Pearl City,Successful,11.308700720997626,MCC 5814,0
4535,5FBIZJ-45RU-RJ4BGI,2023-05-18 22:44:00,Crystal Guerrero,375099640529698,amex,Five Guys,Fast Food,Rhode Island,Providence,Successful,11.011081236991483,MCC 5814,0
4536,HEUVM7-E2EV-N62PZI,2018-05-25 19:50:00,Jeffrey Clark,378514041824248,amex,Subway,Fast Food,Minnesota,Saint Paul,Pending,7.9718968824815875,MCC 5814,0
4537,MNNQ3L-IMOC-SQRLT6,2018-12-24 11:03:00,Rachel Murray,348911834875329,amex,Chipotle,Fast Food,Wisconsin,Milwaukee,Successful,36.29503382748198,MCC 5814,0
4538,8MFHS6-JV4O-IGPTT6,2018-06-08 17:39:00,James Adams,379348886621933,amex,Domino's Pizza,Fast Food,New Jersey,Jersey City,Pending,5.883498379232332,MCC 5814,0
4539,0Q6EQ9-D5FZ-P4PF9B,2020-06-17 06:03:00,Carla Oconnor,371736387077043,amex,Subway,Fast Food,Rhode Island,Warwick,Pending,0.2731251359145513,MCC 5814,0
4540,2QIN6B-Q0CI-3W91E3,2018-05-06 23:35:00,Kevin Parker,379072369807377,amex,Domino's Pizza,Fast Food,Colorado,Denver,Successful,14.351336872646714,MCC 5814,0
4541,DBENCH-0HBQ-XAZ630,2021-03-09 20:27:00,Julia Skinner,349965380238364,amex,Domino's Pizza,Fast Food,New Mexico,Albuquerque,Declined,19.73786621005244,MCC 5814,1
4542,QMCXEQ-MI7O-XUKIFL,2020-10-08 23:01:00,Tracy Maxwell,348220384109489,amex,Five Guys,Fast Food,Washington,Seattle,Successful,11.881369076821858,MCC 5814,1
4543,7YJL6Z-T9Y3-FSDV04,2023-07-09 06:22:00,Christopher Johnson,343981808974973,amex,Five Guys,Fast Food,Ohio,Columbus,Successful,10.408251033981342,MCC 5814,1
4544,878U0S-L5UW-B3S0OV,2022-01-09 22:34:00,Richard Sloan,346283965446284,amex,Subway,Fast Food,Minnesota,Minneapolis,Declined,37.50822269145128,MCC 5814,0
4545,FSIP1S-GZ2D-9DZ8KS,2021-09-02 08:39:00,Shane Cook,345329677549500,amex,Chipotle,Fast Food,Indiana,Fort Wayne,Pending,15.279156116764456,MCC 5814,0
4546,UEA8MQ-WU2Z-HEL49N,2018-12-20 09:48:00,John Jones,373954655173455,amex,Five Guys,Fast Food,Utah,West Valley City,Successful,6.064174012861256,MCC 5814,1
4547,QKO1UV-MPG2-YZ62KM,2020-10-17 19:52:00,James Wheeler,375974144133488,amex,McDonald's,Fast Food,Florida,Jacksonville,Successful,15.565855977160572,MCC 5814,0
4548,1X5GIZ-SMA2-OHZVQ2,2021-06-30 19:53:00,Jennifer Williams,372832012075780,amex,Five Guys,Fast Food,Michigan,Detroit,Declined,17.09776190008103,MCC 5814,1
4550,JGRPS1-QDPY-DJ572K,2020-01-11 11:53:00,Jonathan Howard,340601631855685,amex,McDonald's,Fast Food,Virginia,Virginia Beach,Pending,10.685349187353545,MCC 5814,0
4551,ULIB0M-HD33-A2N758,2018-07-22 10:49:00,Eric Callahan,347407678282442,amex,Chipotle,Fast Food,Georgia,Atlanta,Pending,18.694819405166275,MCC 5814,0
4552,CP7XPU-E3IX-QRRUW5,2020-11-22 19:14:00,Kirsten Brown,343413170431366,amex,McDonald's,Fast Food,New Hampshire,Manchester,Pending,0.043022910774941,MCC 5814,0
4553,HCHV4L-1J3H-6FO8CJ,2020-10-26 07:23:00,Laura Brown,375204048823228,amex,Five Guys,Fast Food,New Mexico,Rio Rancho,Successful,17.0962957078279,MCC 5814,0
4554,H1QSHI-LHDC-FIA0X7,2018-10-14 21:32:00,Alexis Cross,376888875937942,amex,Subway,Fast Food,Utah,West Valley City,Successful,23.66352810598532,MCC 5814,0
4555,H5PW98-85A7-3FX6Z3,2019-12-06 12:36:00,Richard Murray,349193086591032,amex,Chipotle,Fast Food,Kentucky,Lexington,Pending,3.8375585306823097,MCC 5814,0
4556,ODHWSQ-16Y0-2BD2U9,2022-07-08 20:30:00,Vincent Miller DVM,371943366072538,amex,Domino's Pizza,Fast Food,Kentucky,Lexington,Pending,8.439642340628954,MCC 5814,0
4557,25IXHE-9GRP-H0JB5A,2022-06-09 06:09:00,Marie Bowman,372347839846487,amex,McDonald's,Fast Food,Florida,Jacksonville,Pending,4.6094542853213785,MCC 5814,0
4558,NAE6M5-XFWE-9M6M0W,2022-11-02 14:22:00,Michael Herman,349201750082509,amex,Domino's Pizza,Fast Food,Mississippi,Gulfport,Successful,25.035163822758125,MCC 5814,0
4559,WHMPGP-7YGL-MGZOIN,2022-10-14 05:29:00,Hannah Chapman,341470998325891,amex,Subway,Fast Food,West Virginia,Charleston,Declined,12.552835686503927,MCC 5814,1
4560,YPXQBQ-RROX-CPY4Q3,2018-09-08 10:15:00,Katherine Ortiz,342092087377010,amex,McDonald's,Fast Food,New Jersey,Newark,Successful,13.336536831768646,MCC 5814,0
4561,PIDV00-PATV-UJRDY1,2019-06-04 14:37:00,Jeremy Kennedy,347403125133536,amex,Domino's Pizza,Fast Food,Montana,Billings,Pending,0.5287994292154503,MCC 5814,1
4562,KWPABB-COQO-Z2PXJR,2021-07-26 16:10:00,Holly Dennis,342050592722849,amex,Five Guys,Fast Food,Kentucky,Louisville,Successful,47.0362232359894,MCC 5814,1
4563,FKTJ2C-F4J0-XBMT17,2020-07-08 15:19:00,Allen Clark,346879453086530,amex,McDonald's,Fast Food,North Dakota,Fargo,Pending,2.8067638924469347,MCC 5814,0
4564,SI35SW-1M8Y-XX0MTR,2020-04-26 22:45:00,Luis Fowler,374253557428912,amex,McDonald's,Fast Food,Alabama,Montgomery,Pending,3.763583399783241,MCC 5814,1
4565,2EIBKZ-NQLG-KA5QV5,2019-03-19 19:38:00,Marcus Stanton,341624234070394,amex,McDonald's,Fast Food,Virginia,Virginia Beach,Successful,6.520098057185552,MCC 5814,0
4567,441ELH-TZ0O-8O0LUH,2018-12-08 14:13:00,Danielle Atkins,348857332374614,amex,Subway,Fast Food,North Dakota,Fargo,Successful,15.397244685913886,MCC 5814,0
4568,KOTEKK-KDCF-D33Z4M,2020-08-22 06:21:00,Melanie Stewart,379919321586137,amex,Five Guys,Fast Food,Delaware,Dover,Successful,4.050698270324709,MCC 5814,0
4569,2DAJHS-V1MQ-AK3ZTY,2020-05-15 23:20:00,Paul Rodriguez,342484444461340,amex,Domino's Pizza,Fast Food,Arizona,Tucson,Successful,12.706489873687774,MCC 5814,0
4570,I15V08-0F3O-PILSTW,2022-07-07 18:14:00,Nicholas Williamson,378208049536801,amex,Chipotle,Fast Food,Illinois,Aurora,Declined,11.400350637293116,MCC 5814,0
4571,YQ5AAQ-ZGM9-SS7IJ7,2021-02-28 10:21:00,Carol Williams,341930059683199,amex,McDonald's,Fast Food,Massachusetts,Worcester,Successful,7.686268873889649,MCC 5814,0
4572,1NLWWX-2IK0-UA9F9Q,2021-06-03 09:03:00,Pamela Torres,375090287205296,amex,McDonald's,Fast Food,Maryland,Baltimore,Successful,10.307558908037668,MCC 5814,0
4573,OJXFRH-ITIP-B3G7QS,2021-03-12 21:54:00,Heather Mcgee,377625799885420,amex,McDonald's,Fast Food,Tennessee,Nashville,Declined,14.290215484341008,MCC 5814,0
4574,YXSAIH-E9KZ-GCPEDE,2023-07-17 13:00:00,Leslie Goodman,341429492318943,amex,Domino's Pizza,Fast Food,Georgia,Augusta,Pending,16.615821914416003,MCC 5814,0
4575,V0X0L1-0SUV-DFMQ4G,2021-09-26 11:02:00,Steven Bradley,373352856599927,amex,Chipotle,Fast Food,Montana,Billings,Pending,12.01246950800252,MCC 5814,0
4576,E8EUKO-GPGB-9CD72Y,2022-03-06 21:55:00,Christopher Brown,379421761039438,amex,Five Guys,Fast Food,Illinois,Aurora,Pending,26.73640021318944,MCC 5814,0
4577,044K4W-QCWM-NOPM0J,2020-06-12 11:40:00,Matthew Gonzales,374629253138519,amex,Five Guys,Fast Food,Louisiana,New Orleans,Successful,1.9789433521977493,MCC 5814,1
4578,YKCBHJ-KMMW-YPLMML,2021-08-02 15:38:00,Barbara Alexander,376617641428443,amex,Chipotle,Fast Food,Wisconsin,Madison,Pending,39.24548796623562,MCC 5814,0
4579,S81E2U-WU4I-EAL2JQ,2023-08-11 11:38:00,Brian Rogers,344162787768509,amex,Five Guys,Fast Food,South Dakota,Rapid City,Declined,5.09275151237542,MCC 5814,0
